月末交易日,收益日期,对标指数代码,对标指数,收盘价,日收益率
2023-04-28,2023-02-03,000001.SH,上证综合指数,3263.4059,-0.00677627290989768
2023-04-28,2023-02-06,000001.SH,上证综合指数,3238.6978,-0.00757126166867572
2023-04-28,2023-02-07,000001.SH,上证综合指数,3248.094,0.00290122777123569
2023-04-28,2023-02-08,000001.SH,上证综合指数,3232.1063,-0.00492217897634739
2023-04-28,2023-02-09,000001.SH,上证综合指数,3270.3826,0.0118425251050684
2023-04-28,2023-02-10,000001.SH,上证综合指数,3260.6734,-0.00296882695009437
2023-04-28,2023-02-13,000001.SH,上证综合指数,3284.1599,0.00720295997753095
2023-04-28,2023-02-14,000001.SH,上证综合指数,3293.2825,0.00277775756290044
2023-04-28,2023-02-15,000001.SH,上证综合指数,3280.4919,-0.00388384537311937
2023-04-28,2023-02-16,000001.SH,上证综合指数,3249.0295,-0.00959075680083221
2023-04-28,2023-02-17,000001.SH,上证综合指数,3224.0243,-0.00769620589779196
2023-04-28,2023-02-20,000001.SH,上证综合指数,3290.3383,0.0205687035299331
2023-04-28,2023-02-21,000001.SH,上证综合指数,3306.5236,0.00491903826424167
2023-04-28,2023-02-22,000001.SH,上证综合指数,3291.1477,-0.00465017095296094
2023-04-28,2023-02-23,000001.SH,上证综合指数,3287.477,-0.00111532521010838
2023-04-28,2023-02-24,000001.SH,上证综合指数,3267.1597,-0.00618021053835505
2023-04-28,2023-02-27,000001.SH,上证综合指数,3258.0344,-0.00279303763449334
2023-04-28,2023-02-28,000001.SH,上证综合指数,3279.6053,0.0066208324872199
2023-04-28,2023-03-01,000001.SH,上证综合指数,3312.3478,0.00998367090088559
2023-04-28,2023-03-02,000001.SH,上证综合指数,3310.6536,-0.000511480104836814
2023-04-28,2023-03-03,000001.SH,上证综合指数,3328.3927,0.00535818667347132
2023-04-28,2023-03-06,000001.SH,上证综合指数,3322.0259,-0.00191287524455863
2023-04-28,2023-03-07,000001.SH,上证综合指数,3285.0988,-0.0111158374773658
2023-04-28,2023-03-08,000001.SH,上证综合指数,3283.2479,-0.00056342293266809
2023-04-28,2023-03-09,000001.SH,上证综合指数,3276.0937,-0.00217900086070255
