月末交易日,收益日期,对标指数代码,对标指数,收盘价,日收益率
2024-11-29,2024-08-29,000018.SH,上证180金融股指数,4438.1285,-0.0223227564113438
2024-11-29,2024-08-30,000018.SH,上证180金融股指数,4429.1182,-0.00203020259553099
2024-11-29,2024-09-02,000018.SH,上证180金融股指数,4407.7023,-0.00483525140512164
2024-11-29,2024-09-03,000018.SH,上证180金融股指数,4363.9844,-0.00991852376236924
2024-11-29,2024-09-04,000018.SH,上证180金融股指数,4341.4823,-0.00515631999051158
2024-11-29,2024-09-05,000018.SH,上证180金融股指数,4363.7118,0.00512025581677489
2024-11-29,2024-09-06,000018.SH,上证180金融股指数,4376.103,0.00283960091039925
2024-11-29,2024-09-09,000018.SH,上证180金融股指数,4313.2895,-0.0143537526424767
2024-11-29,2024-09-10,000018.SH,上证180金融股指数,4327.6326,0.0033253274559939
2024-11-29,2024-09-11,000018.SH,上证180金融股指数,4274.6386,-0.0122454942224068
2024-11-29,2024-09-12,000018.SH,上证180金融股指数,4289.0056,0.0033609858854502
2024-11-29,2024-09-13,000018.SH,上证180金融股指数,4290.4262,0.000331218965999858
2024-11-29,2024-09-18,000018.SH,上证180金融股指数,4338.4026,0.0111821991018051
2024-11-29,2024-09-19,000018.SH,上证180金融股指数,4350.8779,0.00287555147602014
2024-11-29,2024-09-20,000018.SH,上证180金融股指数,4368.128,0.00396474008153613
2024-11-29,2024-09-23,000018.SH,上证180金融股指数,4408.4212,0.00922436338861865
2024-11-29,2024-09-24,000018.SH,上证180金融股指数,4622.7698,0.0486225318034494
2024-11-29,2024-09-25,000018.SH,上证180金融股指数,4703.4725,0.0174576506059203
2024-11-29,2024-09-26,000018.SH,上证180金融股指数,4901.0122,0.0419986935184591
2024-11-29,2024-09-27,000018.SH,上证180金融股指数,4974.4652,0.0149873122127711
2024-11-29,2024-09-30,000018.SH,上证180金融股指数,5290.1605,0.0634631638392003
2024-11-29,2024-10-08,000018.SH,上证180金融股指数,5563.3552,0.0516420437527367
2024-11-29,2024-10-09,000018.SH,上证180金融股指数,5232.1155,-0.0595395562735236
2024-11-29,2024-10-10,000018.SH,上证180金融股指数,5353.7968,0.023256615799097
2024-11-29,2024-10-11,000018.SH,上证180金融股指数,5324.0403,-0.00555801819000679
2024-11-29,2024-10-14,000018.SH,上证180金融股指数,5441.3931,0.0220420570445345
2024-11-29,2024-10-15,000018.SH,上证180金融股指数,5297.7435,-0.0263994159877919
2024-11-29,2024-10-16,000018.SH,上证180金融股指数,5370.071,0.0136525107340513
2024-11-29,2024-10-17,000018.SH,上证180金融股指数,5328.4471,-0.00775108932451729
2024-11-29,2024-10-18,000018.SH,上证180金融股指数,5425.2336,0.0181641101400818
2024-11-29,2024-10-21,000018.SH,上证180金融股指数,5351.2067,-0.0136449239715687
2024-11-29,2024-10-22,000018.SH,上证180金融股指数,5364.2639,0.0024400477746449
2024-11-29,2024-10-23,000018.SH,上证180金融股指数,5387.5119,0.00433386582639983
2024-11-29,2024-10-24,000018.SH,上证180金融股指数,5372.8456,-0.00272227704963413
2024-11-29,2024-10-25,000018.SH,上证180金融股指数,5347.6793,-0.00468397975180967
2024-11-29,2024-10-28,000018.SH,上证180金融股指数,5316.0371,-0.00591699655587052
2024-11-29,2024-10-29,000018.SH,上证180金融股指数,5313.3063,-0.00051369092213438
2024-11-29,2024-10-30,000018.SH,上证180金融股指数,5244.6667,-0.0129184346101034
2024-11-29,2024-10-31,000018.SH,上证180金融股指数,5233.758,-0.00207996058167048
2024-11-29,2024-11-01,000018.SH,上证180金融股指数,5256.4583,0.00433728498719277
2024-11-29,2024-11-04,000018.SH,上证180金融股指数,5334.7144,0.014887609780905
2024-11-29,2024-11-05,000018.SH,上证180金融股指数,5458.6911,0.0232396133521224
2024-11-29,2024-11-06,000018.SH,上证180金融股指数,5419.504,-0.00717884549283254
2024-11-29,2024-11-07,000018.SH,上证180金融股指数,5652.0187,0.042903317351551
2024-11-29,2024-11-08,000018.SH,上证180金融股指数,5559.8173,-0.0163130033522358
2024-11-29,2024-11-11,000018.SH,上证180金融股指数,5493.9506,-0.0118469180632967
2024-11-29,2024-11-12,000018.SH,上证180金融股指数,5395.8944,-0.0178480308869177
2024-11-29,2024-11-13,000018.SH,上证180金融股指数,5400.1757,0.000793436580226459
2024-11-29,2024-11-14,000018.SH,上证180金融股指数,5393.7438,-0.00119105383922968
2024-11-29,2024-11-15,000018.SH,上证180金融股指数,5305.8995,-0.0162863315828979
2024-11-29,2024-11-18,000018.SH,上证180金融股指数,5343.395,0.0070667565414686
2024-11-29,2024-11-19,000018.SH,上证180金融股指数,5344.8945,0.000280626829946007
2024-11-29,2024-11-20,000018.SH,上证180金融股指数,5334.6881,-0.00190956060966219
2024-11-29,2024-11-21,000018.SH,上证180金融股指数,5343.6129,0.00167297503297337
2024-11-29,2024-11-22,000018.SH,上证180金融股指数,5167.1344,-0.0330260636955945
2024-11-29,2024-11-25,000018.SH,上证180金融股指数,5145.0498,-0.00427405178390561
2024-11-29,2024-11-26,000018.SH,上证180金融股指数,5184.7394,0.00771413330148918
2024-11-29,2024-11-27,000018.SH,上证180金融股指数,5246.6404,0.0119390764365128
2024-11-29,2024-11-28,000018.SH,上证180金融股指数,5216.2584,-0.00579075325993383
