日期,代码,名称,上市日期,对标指数,benchmark,管理人,托管人,类别大类,类别细类,对标指数代码,规模,成交量,成交额,收盘价,VWAP,溢价率
2021-01-04,159110.SZ,万家深证AAA科技创新公司债ETF,20250924,深证AAA科技创新公司债指数,深证AAA科技创新公司债指数收益率,万家基金管理有限公司,兴业银行股份有限公司,债券型ETF,,921130.SZ,,,,,,
2021-01-05,159110.SZ,万家深证AAA科技创新公司债ETF,20250924,深证AAA科技创新公司债指数,深证AAA科技创新公司债指数收益率,万家基金管理有限公司,兴业银行股份有限公司,债券型ETF,,921130.SZ,,,,,,
2021-01-06,159110.SZ,万家深证AAA科技创新公司债ETF,20250924,深证AAA科技创新公司债指数,深证AAA科技创新公司债指数收益率,万家基金管理有限公司,兴业银行股份有限公司,债券型ETF,,921130.SZ,,,,,,
2021-01-07,159110.SZ,万家深证AAA科技创新公司债ETF,20250924,深证AAA科技创新公司债指数,深证AAA科技创新公司债指数收益率,万家基金管理有限公司,兴业银行股份有限公司,债券型ETF,,921130.SZ,,,,,,
2021-01-08,159110.SZ,万家深证AAA科技创新公司债ETF,20250924,深证AAA科技创新公司债指数,深证AAA科技创新公司债指数收益率,万家基金管理有限公司,兴业银行股份有限公司,债券型ETF,,921130.SZ,,,,,,
2021-01-11,159110.SZ,万家深证AAA科技创新公司债ETF,20250924,深证AAA科技创新公司债指数,深证AAA科技创新公司债指数收益率,万家基金管理有限公司,兴业银行股份有限公司,债券型ETF,,921130.SZ,,,,,,
2021-01-12,159110.SZ,万家深证AAA科技创新公司债ETF,20250924,深证AAA科技创新公司债指数,深证AAA科技创新公司债指数收益率,万家基金管理有限公司,兴业银行股份有限公司,债券型ETF,,921130.SZ,,,,,,
2021-01-13,159110.SZ,万家深证AAA科技创新公司债ETF,20250924,深证AAA科技创新公司债指数,深证AAA科技创新公司债指数收益率,万家基金管理有限公司,兴业银行股份有限公司,债券型ETF,,921130.SZ,,,,,,
2021-01-14,159110.SZ,万家深证AAA科技创新公司债ETF,20250924,深证AAA科技创新公司债指数,深证AAA科技创新公司债指数收益率,万家基金管理有限公司,兴业银行股份有限公司,债券型ETF,,921130.SZ,,,,,,
2021-01-15,159110.SZ,万家深证AAA科技创新公司债ETF,20250924,深证AAA科技创新公司债指数,深证AAA科技创新公司债指数收益率,万家基金管理有限公司,兴业银行股份有限公司,债券型ETF,,921130.SZ,,,,,,
2021-01-18,159110.SZ,万家深证AAA科技创新公司债ETF,20250924,深证AAA科技创新公司债指数,深证AAA科技创新公司债指数收益率,万家基金管理有限公司,兴业银行股份有限公司,债券型ETF,,921130.SZ,,,,,,
2021-01-19,159110.SZ,万家深证AAA科技创新公司债ETF,20250924,深证AAA科技创新公司债指数,深证AAA科技创新公司债指数收益率,万家基金管理有限公司,兴业银行股份有限公司,债券型ETF,,921130.SZ,,,,,,
2021-01-20,159110.SZ,万家深证AAA科技创新公司债ETF,20250924,深证AAA科技创新公司债指数,深证AAA科技创新公司债指数收益率,万家基金管理有限公司,兴业银行股份有限公司,债券型ETF,,921130.SZ,,,,,,
2021-01-21,159110.SZ,万家深证AAA科技创新公司债ETF,20250924,深证AAA科技创新公司债指数,深证AAA科技创新公司债指数收益率,万家基金管理有限公司,兴业银行股份有限公司,债券型ETF,,921130.SZ,,,,,,
