日期,代码,名称,上市日期,对标指数,benchmark,管理人,托管人,类别大类,类别细类,对标指数代码,规模,成交量,成交额,收盘价,VWAP,溢价率
2021-01-04,159788.SZ,易方达中证港股通中国100ETF,20220302,中证港股通中国100指数,中证港股通中国100指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,930957.CSI,,,,,,
2021-01-05,159788.SZ,易方达中证港股通中国100ETF,20220302,中证港股通中国100指数,中证港股通中国100指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,930957.CSI,,,,,,
2021-01-06,159788.SZ,易方达中证港股通中国100ETF,20220302,中证港股通中国100指数,中证港股通中国100指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,930957.CSI,,,,,,
2021-01-07,159788.SZ,易方达中证港股通中国100ETF,20220302,中证港股通中国100指数,中证港股通中国100指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,930957.CSI,,,,,,
2021-01-08,159788.SZ,易方达中证港股通中国100ETF,20220302,中证港股通中国100指数,中证港股通中国100指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,930957.CSI,,,,,,
2021-01-11,159788.SZ,易方达中证港股通中国100ETF,20220302,中证港股通中国100指数,中证港股通中国100指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,930957.CSI,,,,,,
2021-01-12,159788.SZ,易方达中证港股通中国100ETF,20220302,中证港股通中国100指数,中证港股通中国100指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,930957.CSI,,,,,,
2021-01-13,159788.SZ,易方达中证港股通中国100ETF,20220302,中证港股通中国100指数,中证港股通中国100指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,930957.CSI,,,,,,
2021-01-14,159788.SZ,易方达中证港股通中国100ETF,20220302,中证港股通中国100指数,中证港股通中国100指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,930957.CSI,,,,,,
2021-01-15,159788.SZ,易方达中证港股通中国100ETF,20220302,中证港股通中国100指数,中证港股通中国100指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,930957.CSI,,,,,,
2021-01-18,159788.SZ,易方达中证港股通中国100ETF,20220302,中证港股通中国100指数,中证港股通中国100指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,930957.CSI,,,,,,
2021-01-19,159788.SZ,易方达中证港股通中国100ETF,20220302,中证港股通中国100指数,中证港股通中国100指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,930957.CSI,,,,,,
2021-01-20,159788.SZ,易方达中证港股通中国100ETF,20220302,中证港股通中国100指数,中证港股通中国100指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,930957.CSI,,,,,,
2021-01-21,159788.SZ,易方达中证港股通中国100ETF,20220302,中证港股通中国100指数,中证港股通中国100指数收益率(使用估值汇率折算),易方达基金管理有限公司,招商银行股份有限公司,跨境型ETF,,930957.CSI,,,,,,
